id,label,price,image,url,discount,isNew,shop
P04UND0444,Hanes ヘインズ Undies Plus ライトコットンスリーブレスシャツ,"¥2,200(税込)",https://www.plazastyle.com/ec/img/img/P04UND0444_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04UND0444,??%,True,Plaza
P04UND0447,Hanes ヘインズ ジャパンフィット for HER スリーブレス Tシャツ 【2枚組】 ピンク／グレーベージュ,"¥2,200(税込)",https://www.plazastyle.com/ec/img/img/P04UND0447_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04UND0447,??%,True,Plaza
P04TSH3041,TOM and JERRY トムとジェリー ツイン Tシャツ,"¥2,640(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3041_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3041,??%,True,Plaza
P04TSH3042,TOM and JERRY トムとジェリー バックプリント Tシャツ,"¥2,640(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3042_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3042,??%,True,Plaza
P04TSH3043,TOM and JERRY トムとジェリー 刺しゅう Tシャツ,"¥2,640(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3043_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3043,??%,True,Plaza
P04TSH3044,TOM and JERRY トムとジェリー Tシャツ,"¥2,640(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3044_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3044,??%,True,Plaza
P04TSH3084,LEE カウボーイシャツ,"¥12,320(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3084_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3084,??%,True,Plaza
P04TSH3085,CHUCKY チャッキー モノクロ Tシャツ,"¥2,970(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3085_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3085,??%,True,Plaza
P04TSH3086,Harry Potter ハリーポッター Tシャツ,"¥2,970(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3086_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3086,??%,True,Plaza
P04TSH3087,Harry Potter ハリーポッター Tシャツ,"¥2,970(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3087_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3087,??%,True,Plaza
P04TSH3090,MATRIX マトリックス Tシャツ,"¥2,970(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3090_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3090,??%,True,Plaza
